destination_port,flow_duration,total_fwd_packets,flow_bytes_per_sec,flow_packets_per_sec,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,fwd_packets_per_sec,bwd_packets_per_sec,avg_packet_size,label,dataset_source,dataset_step,binary_label,binary_label_desc
80,2192034.0,4,10.94873528,1.824789214,6.0,6.0,6.0,0.0,0.0,0,24.0,0.0,1.824789214,0.0,7.5,DDoS,cic,1,1,Attack
80,722684.0,4,33.20953556,5.534922594,6.0,6.0,6.0,0.0,0.0,0,24.0,0.0,5.534922594,0.0,7.5,DDoS,cic,1,1,Attack
80,84219.0,3,138127.9759,106.8642468,0.0,4380.0,1163.3,1903.962654,0.0,6,26.0,11607.0,35.6214156,71.24283119,1292.555556,DDoS,cic,1,1,Attack
443,11232153.0,13,1506.656827,2.581873662,0.0,3149.0,564.1,792.9983846,0.0,16,4939.0,11984.0,1.157391642,1.42448202,583.5517241,BENIGN,cic,1,0,Normal
80,151060.0,3,8685.290613,46.33920297,0.0,859.0,164.0,318.937074,0.0,4,441.0,871.0,19.85965841,26.47954455,187.4285714,BENIGN,cic,1,0,Normal
443,61235359.0,16,87.07387508,0.473582591,0.0,1535.0,177.7333333,446.907607,0.0,13,629.0,4703.0,0.261286947,0.212295644,183.862069,BENIGN,cic,1,0,Normal
53,0.009961,2,486.0,100.391533,0.009961,0.009961,0.009961,0.0,1.0,1,94.0,392.0,0.0,0.0,0.009961,Normal,botiot,1,0,Normal
57816,268.0,3,332089.5522,14925.37313,6.0,46.0,27.0,20.1246118,0.0,1,83.0,6.0,11194.02985,3731.343284,33.75,BENIGN,cic,1,0,Normal
17816,3.0,2,294666666.6666667,666666.6666666666,442.0,442.0,442.0,0.0,0.0,0,884.0,0.0,666666.6666666665,0.0,663.0,UDP,cic,1,1,Attack
41068,1.0,2,458000000.0,2000000.0,229.0,229.0,229.0,0.0,0.0,0,458.0,0.0,2000000.0,0.0,343.5,DrDoS_SNMP,cic,1,1,Attack
53,46952.0,2,8348.952121315386,85.19338899301414,33.0,163.0,85.0,71.20393247567159,0.0,2,66.0,326.0,42.59669449650707,42.59669449650707,106.25,BENIGN,cic,1,0,Normal
53,44549.0,2,6419.897191856158,89.78877191407214,41.0,102.0,65.4,33.411076007815126,0.0,2,82.0,204.0,44.894385957036064,44.894385957036064,81.75,BENIGN,cic,1,0,Normal
54170,68014.0,200,1293851.2659158409,2940.571058899638,440.0,440.0,440.0,0.0,0.0,0,88000.0,0.0,2940.571058899638,0.0,442.2,DrDoS_DNS,cic,1,1,Attack
80,19566101.0,9,276.6519502,0.664414438,0.0,3525.0,386.6428571,929.179258,0.0,4,1888.0,3525.0,0.459979226,0.204435212,416.3846154,DoS GoldenEye,cic,1,1,Attack
443,118407187.0,34,421.4693488,0.675634664,0.0,2920.0,619.9753086,777.3889467,0.0,46,2046.0,47859.0,0.287144732,0.388489932,627.725,BENIGN,cic,1,0,Normal
53,185.0,2,1124324.324,21621.62162,44.0,60.0,50.4,8.76356092,0.0,2,88.0,120.0,10810.81081,10810.81081,63.0,BENIGN,cic,1,0,Normal
53,408.0,1,389705.8824,4901.960784,51.0,108.0,70.0,32.90896534,0.0,1,51.0,108.0,2450.980392,2450.980392,105.0,BENIGN,cic,1,0,Normal
50395,48.0,2,8791666.666666666,41666.66666666666,211.0,211.0,211.0,0.0,0.0,0,422.0,0.0,41666.66666666666,0.0,316.5,DrDoS_SNMP,cic,1,1,Attack
80.0,20.000162,10,1672.0,0.449996,0.0,0.003954,0.000988,0.001712,6.0,4,906.0,766.0,0.249998,0.272335,0.003954,DoS,botiot,1,1,Attack
80.0,19.972855,10,1721.0,0.450612,0.0,8.6e-05,2.2e-05,3.7e-05,6.0,4,955.0,766.0,0.25034,0.272536,8.6e-05,DoS,botiot,1,1,Attack
80,701.0,3,0.0,5706.134094,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,4279.600571,1426.533524,0.0,PortScan,cic,1,1,Attack
53,24216.0,2,24611.82689,165.1800463,32.0,266.0,125.6,128.1670785,0.0,2,64.0,532.0,82.59002313,82.59002313,157.0,BENIGN,cic,1,0,Normal
80,55657.0,3,215013.3856,161.7047272,0.0,4344.0,1196.7,1620.08162,0.0,6,372.0,11595.0,53.90157572,107.8031514,1329.666667,DoS Hulk,cic,1,1,Attack
53,20665.0,2,23421.243648681346,193.56399709654005,44.0,198.0,105.6,84.34927385579559,0.0,2,88.0,396.0,96.78199854827,96.78199854827,132.0,BENIGN,cic,1,0,Normal
80.0,116.761902,10,1579.0,0.07708,0.0,0.043548,0.010907,0.018845,6.0,4,813.0,766.0,0.042822,0.282798,0.043629,DDoS,botiot,1,1,Attack
53,46020.0,2,3389.830508474576,86.9187309865276,31.0,47.0,37.4,8.763560920082657,0.0,2,62.0,94.0,43.4593654932638,43.4593654932638,46.75,BENIGN,cic,1,0,Normal
53,177.0,2,1604519.774,22598.87006,39.0,103.0,64.6,35.05424368,0.0,2,78.0,206.0,11299.43503,11299.43503,80.75,BENIGN,cic,1,0,Normal
53,5254984.0,2,81.63678519,0.761182146,57.0,191.0,97.2,58.37979102,0.0,2,120.0,309.0,0.380591073,0.380591073,121.5,BENIGN,cic,1,0,Normal
49472,28631.0,200,3073591.5615940765,6985.435367259264,440.0,440.0,440.0,0.0,0.0,0,88000.0,0.0,6985.435367259264,0.0,442.2,DrDoS_DNS,cic,1,1,Attack
443,143111.0,46,779185.3876,719.7210557,0.0,4344.0,1072.211538,1204.486997,0.0,57,1325.0,110185.0,321.428821,398.2922347,1082.621359,BENIGN,cic,1,0,Normal
80.0,6.884896,8,1444.0,1.016718,9.4e-05,0.05056,0.025327,0.025233,5.0,3,744.0,700.0,0.580982,0.290491,0.050654,DoS,botiot,1,1,Attack
80.0,7.051309,10,1430.0,1.276359,0.012516,2.034894,1.023705,1.011189,6.0,4,664.0,766.0,0.709088,0.598037,2.04741,DDoS,botiot,1,1,Attack
22,578.0,3,0.0,6920.415225,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,5190.311419,1730.103806,0.0,PortScan,cic,1,1,Attack
80.0,117.012375,10,1631.0,0.076915,0.0,0.04329,0.024546,0.018143,6.0,4,865.0,766.0,0.042731,0.590792,0.073638,DDoS,botiot,1,1,Attack
53,0.007215,2,172.0,138.600128,0.007215,0.007215,0.007215,0.0,1.0,1,86.0,86.0,0.0,0.0,0.007215,Normal,botiot,1,0,Normal
53,21572.0,2,13072.501390691636,185.4255516410161,40.0,101.0,64.4,33.411076007815126,0.0,2,80.0,202.0,92.71277582050806,92.71277582050806,80.5,BENIGN,cic,1,0,Normal
138,1455.345703,6,1629.0,0.003436,1.7e-05,0.000223,0.000132,8.6e-05,6.0,0,1629.0,0.0,0.003436,0.0,0.000395,Normal,botiot,1,0,Normal
7155,46.0,2,9956521.739130436,43478.260869565216,229.0,229.0,229.0,0.0,0.0,0,458.0,0.0,43478.260869565216,0.0,343.5,DrDoS_SNMP,cic,1,1,Attack
80,142886.0,3,83283.1768,62.98727657,0.0,5792.0,1190.0,2007.016636,0.0,6,305.0,11595.0,20.99575886,41.99151771,1322.222222,DoS Hulk,cic,1,1,Attack
80.0,21.02474,10,1592.0,0.428067,0.0,0.005214,0.001738,0.002458,6.0,4,826.0,766.0,0.237815,0.593691,0.005214,DoS,botiot,1,1,Attack
443,63447695.0,7,4.397322866,0.141849125,6.0,46.0,32.5,18.86354509,0.0,2,187.0,92.0,0.110327097,0.031522028,36.11111111,BENIGN,cic,1,0,Normal
80.0,26.787462,10,1554.0,0.335978,0.0,0.000247,8.2e-05,0.000116,6.0,4,788.0,766.0,0.186654,0.594599,0.000247,DDoS,botiot,1,1,Attack
80.0,18.946461,10,1547.0,0.475023,0.0,4.940574,1.646858,2.329009,6.0,4,781.0,766.0,0.263902,0.300328,4.940574,DoS,botiot,1,1,Attack
22,10100.0,4,4059.405941,594.0594059,0.0,41.0,5.857142857,15.49654339,0.0,2,0.0,41.0,396.039604,198.019802,6.833333333,PortScan,cic,1,1,Attack
80.0,13.972101,10,1470.0,0.644141,0.0,0.005087,0.001696,0.002398,6.0,4,704.0,766.0,0.357856,0.592909,0.005087,DDoS,botiot,1,1,Attack
55145,4.0,2,9250000.0,500000.0,6.0,31.0,22.66666667,14.43375673,0.0,0,37.0,0.0,500000.0,0.0,34.0,BENIGN,cic,1,0,Normal
64155,38158.0,200,2306200.534619215,5241.364851407307,440.0,440.0,440.0,0.0,0.0,0,88000.0,0.0,5241.364851407308,0.0,442.2,DrDoS_DNS,cic,1,1,Attack
80,60691.0,3,196915.5229,148.2921685,0.0,4344.0,1195.1,1757.844415,0.0,6,356.0,11595.0,49.43072284,98.86144568,1327.888889,DoS Hulk,cic,1,1,Attack
53,164.0,2,951219.5122,24390.2439,31.0,47.0,37.4,8.76356092,0.0,2,62.0,94.0,12195.12195,12195.12195,46.75,BENIGN,cic,1,0,Normal
59154,320.0,6,193750.0,25000.0,0.0,31.0,6.888888888888888,13.669715107167056,0.0,2,62.0,0.0,18750.0,6249.999999999999,7.75,BENIGN,cic,1,0,Normal
80,8039786.0,5,3.731442603,0.621907101,6.0,6.0,6.0,0.0,0.0,0,30.0,0.0,0.621907101,0.0,7.2,DDoS,cic,1,1,Attack
443,39504.0,2,303.7667072,50.62778453,6.0,6.0,6.0,0.0,0.0,0,12.0,0.0,50.62778453,0.0,9.0,BENIGN,cic,1,0,Normal
80.0,13.952453,10,1512.0,0.645048,0.0,2.078329,0.692811,0.979709,6.0,4,746.0,766.0,0.35836,0.25265,2.078434,DoS,botiot,1,1,Attack
29556,1.0,2,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2000000.0,0.0,0.0,TFTP,cic,1,1,Attack
53,20725.0,2,12738.238841978287,193.00361881785284,38.0,94.0,60.4,30.672463220289305,0.0,2,76.0,188.0,96.50180940892643,96.50180940892643,75.5,BENIGN,cic,1,0,Normal
80,149598.0,3,79586.62549,53.47665076,0.0,7240.0,1322.888889,2637.102171,0.0,5,311.0,11595.0,20.05374403,33.42290672,1488.25,DoS Hulk,cic,1,1,Attack
80,6.40681,10,1644.0,1.404755,0.222693,1.139351,0.681022,0.458329,6.0,4,878.0,766.0,0.78042,0.569535,1.362044,DDoS,botiot,1,1,Attack
443,86903.0,3,632.8895435,46.02833044,6.0,37.0,18.4,16.97939928,0.0,1,49.0,6.0,34.52124783,11.50708261,23.0,BENIGN,cic,1,0,Normal
50089,44051.0,200,1997684.5020544368,4540.19205012372,440.0,440.0,440.0,0.0,0.0,0,88000.0,0.0,4540.19205012372,0.0,442.2,DrDoS_DNS,cic,1,1,Attack
53,173.0,2,1156069.364,23121.38728,42.0,58.0,48.4,8.76356092,0.0,2,84.0,116.0,11560.69364,11560.69364,60.5,BENIGN,cic,1,0,Normal
53,213.0,2,1220657.277,18779.34272,33.0,97.0,58.6,35.05424368,0.0,2,66.0,194.0,9389.671362,9389.671362,73.25,BENIGN,cic,1,0,Normal
443,726.0,4,169421.48760330578,5509.641873278237,0.0,46.0,33.8,19.979989989987484,0.0,0,123.0,0.0,5509.641873278239,0.0,42.25,BENIGN,cic,1,0,Normal
80.0,5.581376,8,1735.0,1.254171,0.0001,0.03496,0.01753,0.01743,5.0,3,1035.0,700.0,0.716669,0.358335,0.03506,DDoS,botiot,1,1,Attack
30044,96.0,2,0.0,41666.66666666666,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,20833.33333333333,20833.33333333333,0.0,TFTP,cic,1,1,Attack
52242,34.0,1,352941.1765,58823.52941,6.0,6.0,6.0,0.0,0.0,1,6.0,6.0,29411.76471,29411.76471,9.0,Bot,cic,1,1,Attack
80,149683.0,3,79768.57759,53.44628315,0.0,10136.0,1326.666667,3337.550487,0.0,5,345.0,11595.0,20.04235618,33.40392697,1492.5,DoS Hulk,cic,1,1,Attack
80,8452090.0,4,2.839534364,0.473255727,6.0,6.0,6.0,0.0,0.0,0,24.0,0.0,0.473255727,0.0,7.5,DDoS,cic,1,1,Attack
53,20566.0,2,10989.010989010989,194.49576971700864,34.0,79.0,52.0,24.647515087732486,0.0,2,68.0,158.0,97.24788485850432,97.24788485850432,65.0,BENIGN,cic,1,0,Normal
53,218.0,2,1834862.385,18348.62385,36.0,164.0,87.2,70.10848736,0.0,2,72.0,328.0,9174.311927,9174.311927,109.0,BENIGN,cic,1,0,Normal
80,21.025501,10,1591.0,0.428052,0.0,0.000109,2.7e-05,4.7e-05,6.0,4,825.0,766.0,0.237806,0.249467,0.000109,DDoS,botiot,1,1,Attack
80,21433.0,5,0.0,233.2851211,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,233.2851211,0.0,0.0,PortScan,cic,1,1,Attack
80.0,7.049639,10,1887.0,1.276661,0.011777,2.034846,1.023311,1.011535,6.0,4,1121.0,766.0,0.709256,0.59823,2.046623,DDoS,botiot,1,1,Attack
80,28.014301,10,1642.0,0.321264,0.0,7.5e-05,1.9e-05,3.2e-05,6.0,4,876.0,766.0,0.17848,0.249255,7.5e-05,DDoS,botiot,1,1,Attack
443,50329098.0,15,152.4962756,0.556338204,0.0,2896.0,264.6551724,630.0681525,0.0,13,854.0,6821.0,0.298038324,0.258299881,274.1071429,BENIGN,cic,1,0,Normal
53,49109.0,2,5457.248162,81.45146511,35.0,99.0,60.6,35.05424368,0.0,2,70.0,198.0,40.72573255,40.72573255,75.75,BENIGN,cic,1,0,Normal
80,13.982543,10,1786.0,0.64366,0.0,1.92769,0.642593,0.908701,6.0,4,1020.0,766.0,0.357589,0.248862,1.92778,DDoS,botiot,1,1,Attack
80.0,21.09107,10,1525.0,0.426721,0.0,0.000101,2.5e-05,4.4e-05,6.0,4,759.0,766.0,0.237067,0.249706,0.000101,DoS,botiot,1,1,Attack
53,49017.0,1,3325.37691,40.80217068,51.0,112.0,71.33333333,35.21836642,0.0,1,51.0,112.0,20.40108534,20.40108534,107.0,BENIGN,cic,1,0,Normal
53,156627.0,1,1340.765002,12.7691905,69.0,141.0,93.0,41.56921938,0.0,1,69.0,141.0,6.384595249,6.384595249,139.5,BENIGN,cic,1,0,Normal
80,20.858988,10,1448.0,0.431469,0.0,8.7e-05,2.2e-05,3.8e-05,6.0,4,682.0,766.0,0.239705,0.25168,8.7e-05,DDoS,botiot,1,1,Attack
443,5022386.0,7,147.3403279,2.190194063,0.0,517.0,61.66666667,149.2705496,0.0,4,599.0,141.0,1.393759858,0.796434205,67.27272727,BENIGN,cic,1,0,Normal
443,5415520.0,9,969.6206458,2.585162644,0.0,2920.0,350.0666667,830.673691,0.0,5,376.0,4875.0,1.661890271,0.923272373,375.0714286,BENIGN,cic,1,0,Normal
80,13.97796,10,1632.0,0.643871,0.0,1.92417,0.641421,0.90704,6.0,4,866.0,766.0,0.357706,0.248884,1.924264,DDoS,botiot,1,1,Attack
13683,3.0,2,294666666.6666667,666666.6666666666,442.0,442.0,442.0,0.0,0.0,0,884.0,0.0,666666.6666666665,0.0,663.0,UDP,cic,1,1,Attack
41962,46.0,2,16652173.91304348,43478.260869565216,383.0,383.0,383.0,0.0,0.0,0,766.0,0.0,43478.260869565216,0.0,574.5,DrDoS_UDP,cic,1,1,Attack
18499,48.0,2,9541666.666666666,41666.66666666666,229.0,229.0,229.0,0.0,0.0,0,458.0,0.0,41666.66666666666,0.0,343.5,DrDoS_SNMP,cic,1,1,Attack
443,116148453.0,41,621.2738796,0.792089758,0.0,4380.0,775.9139785,1119.450357,0.0,51,882.0,71278.0,0.352996522,0.439093235,784.3478261,BENIGN,cic,1,0,Normal
80,117000321.0,35,39.196473657538085,0.5555540313432131,0.0,705.0,69.48484848484847,193.3449879937009,0.0,30,1766.0,2820.0,0.2991444784155763,0.2564095529276368,70.55384615384615,BENIGN,cic,1,0,Normal
33640,81.0,1,0.0,24691.35802,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,12345.67901,12345.67901,0.0,BENIGN,cic,1,0,Normal
443,143033.0,47,769626.5897,790.0274762,0.0,4344.0,965.6315789,988.2434248,0.0,66,1331.0,108751.0,328.5954989,461.4319772,974.1769912,BENIGN,cic,1,0,Normal
53,49146.0,2,6144.955846,81.39014365,35.0,116.0,67.4,44.36552716,0.0,2,70.0,232.0,40.69507183,40.69507183,84.25,BENIGN,cic,1,0,Normal
0,113706570.0,39,0.0,0.3429880964661936,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3429880964661937,0.0,0.0,BENIGN,cic,1,0,Normal
51576,239.0,1,0.0,12552.301255230124,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,4184.100418410042,8368.200836820084,0.0,BENIGN,cic,1,0,Normal
80,54.413887,10,1599.0,0.165399,0.0,0.00011,2.8e-05,4.8e-05,6.0,4,833.0,766.0,0.091888,0.249188,0.00011,DDoS,botiot,1,1,Attack
52192,1.0,2,458000000.0,2000000.0,229.0,229.0,229.0,0.0,0.0,0,458.0,0.0,2000000.0,0.0,343.5,DrDoS_SNMP,cic,1,1,Attack
5989,3.0,2,662000000.0,666666.6666666666,993.0,993.0,993.0,0.0,0.0,0,1986.0,0.0,666666.6666666665,0.0,1489.5,DrDoS_DNS,cic,1,1,Attack
2002.0,9.6e-05,2,120.0,10416.666016,9.6e-05,9.6e-05,9.6e-05,0.0,1.0,1,60.0,60.0,0.0,0.0,9.6e-05,Reconnaissance,botiot,1,1,Attack
80,5441673.0,3,2.205204172,0.735068057,0.0,6.0,2.4,3.286335345,0.0,1,12.0,0.0,0.551301043,0.183767014,3.0,BENIGN,cic,1,0,Normal
55100,3.0,1,4000000.0,666666.6667,6.0,6.0,6.0,0.0,0.0,1,6.0,6.0,333333.3333,333333.3333,9.0,BENIGN,cic,1,0,Normal
53,185.0,2,1243243.243,21621.62162,38.0,77.0,53.6,21.36117974,0.0,2,76.0,154.0,10810.81081,10810.81081,67.0,BENIGN,cic,1,0,Normal
80.0,21.076813,17,5072.0,0.759128,3.23194,4.845775,4.262933,0.731092,14.0,3,4372.0,700.0,0.616792,0.094891,12.788798,DoS,botiot,1,1,Attack
443,116139102.0,45,194.6803411653725,0.7749328042849858,0.0,2920.0,248.4615384615385,603.9736805835223,0.0,45,8638.0,13972.0,0.3874664021424929,0.3874664021424929,251.22222222222223,BENIGN,cic,1,0,Normal
80.0,13.669941,10,1512.0,0.658379,0.0,2.003109,0.667736,0.944251,6.0,4,746.0,766.0,0.365766,0.257139,2.003208,DDoS,botiot,1,1,Attack
80,22.545767,10,1596.0,0.399188,0.0,3.176499,1.058833,1.497416,6.0,4,830.0,766.0,0.221771,0.364871,3.176499,DDoS,botiot,1,1,Attack
53,0.315784,2,333.0,3.166722,0.315784,0.315784,0.315784,0.0,1.0,1,98.0,235.0,0.0,0.0,0.315784,Normal,botiot,1,0,Normal
57053,2787.0,6,22246.142805884465,2870.470039468963,0.0,31.0,6.888888888888888,13.669715107167056,0.0,2,62.0,0.0,2152.8525296017224,717.6175098672408,7.75,BENIGN,cic,1,0,Normal
80.0,21.023788,10,1750.0,0.428086,0.0,0.005095,0.001698,0.002402,6.0,4,984.0,766.0,0.237826,0.593807,0.005095,DoS,botiot,1,1,Attack
53,192.0,2,1541666.667,20833.33333,45.0,103.0,68.2,31.76790834,0.0,2,90.0,206.0,10416.66667,10416.66667,85.25,BENIGN,cic,1,0,Normal
80,6.87759,8,1516.0,1.017798,8.4e-05,0.004022,0.002053,0.001969,5.0,3,816.0,700.0,0.581599,0.2908,0.004106,DDoS,botiot,1,1,Attack
53,268.0,2,1074626.866,14925.37313,42.0,102.0,66.0,32.86335345,0.0,2,84.0,204.0,7462.686567,7462.686567,82.5,BENIGN,cic,1,0,Normal
80.0,4.350441,8,2265.0,1.609032,4.350441,4.350441,4.350441,0.0,5.0,3,935.0,1330.0,0.919447,0.459724,4.350441,DoS,botiot,1,1,Attack
64858,1.0,2,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2000000.0,0.0,0.0,TFTP,cic,1,1,Attack
443,2104699.0,40,7297.9556696705795,44.18684096870859,0.0,2524.0,163.404255319149,362.4640677526603,0.0,53,7190.0,8170.0,19.00509288976713,25.18174807894145,165.16129032258058,BENIGN,cic,1,0,Normal
80.0,21.014065,10,1657.0,0.428285,0.0,0.000131,3.3e-05,5.7e-05,6.0,4,891.0,766.0,0.237936,0.249713,0.000131,DoS,botiot,1,1,Attack
443,17.0,2,3117647.059,117647.0588,0.0,53.0,35.33333333,30.59956427,0.0,0,53.0,0.0,117647.0588,0.0,53.0,BENIGN,cic,1,0,Normal
443,142923.0,46,678771.0865,741.6580956,0.0,2896.0,906.6542056,936.5510503,0.0,60,1307.0,95705.0,321.8516264,419.8064692,915.2075472,BENIGN,cic,1,0,Normal
443,30138537.0,9,216.6661242,0.696782329,0.0,1460.0,296.8181818,490.74323,0.0,12,1365.0,5165.0,0.298620998,0.398161331,310.952381,BENIGN,cic,1,0,Normal
0,76505797.0,6,0.0,0.0784254296442399,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0784254296442399,0.0,0.0,BENIGN,cic,1,0,Normal
80,974.0,2,0.0,2053.38809,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2053.38809,0.0,0.0,DoS Hulk,cic,1,1,Attack
443,69.0,2,0.0,28985.50725,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28985.50725,0.0,0.0,BENIGN,cic,1,0,Normal
443,23445.0,23,2332736.191,2217.95692,0.0,4344.0,1032.018868,1133.820778,0.0,29,138.0,54553.0,981.0194071,1236.937513,1051.865385,BENIGN,cic,1,0,Normal
80,922105.0,3,12615.69995,8.675801563,0.0,10135.0,1292.555556,3350.634907,0.0,5,26.0,11607.0,3.253425586,5.422375977,1454.125,DDoS,cic,1,1,Attack
40302,2.0,2,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1000000.0,0.0,0.0,TFTP,cic,1,1,Attack
80,10559.0,3,1126811.251,757.6475045,0.0,8688.0,1322.0,2829.95985,0.0,5,303.0,11595.0,284.1178142,473.5296903,1487.25,DoS Hulk,cic,1,1,Attack
80,979014.0,3,11882.36328,9.192922675,0.0,4380.0,1163.3,1903.962654,0.0,6,26.0,11607.0,3.064307558,6.128615117,1292.555556,DDoS,cic,1,1,Attack
80.0,18.813103,8,2051.0,0.372081,0.000106,0.039088,0.019597,0.019491,5.0,3,721.0,1330.0,0.212618,0.106309,0.039194,DoS,botiot,1,1,Attack
80,54.417023,10,1667.0,0.165389,0.0,0.000125,3.1e-05,5.4e-05,6.0,4,901.0,766.0,0.091883,0.249206,0.000125,DDoS,botiot,1,1,Attack
53,191.0,2,1026178.01,20942.40838,35.0,63.0,46.2,15.33623161,0.0,2,70.0,126.0,10471.20419,10471.20419,57.75,BENIGN,cic,1,0,Normal
17271,53169.0,200,1655099.7761853712,3761.590400421298,440.0,440.0,440.0,0.0,0.0,0,88000.0,0.0,3761.590400421298,0.0,442.2,DrDoS_DNS,cic,1,1,Attack
80,6.116063,8,1345.0,1.144527,9.8e-05,0.012554,0.006326,0.006228,5.0,3,645.0,700.0,0.654015,0.327008,0.012652,DDoS,botiot,1,1,Attack
443,12129264.0,11,437.2895173,1.896240365,0.0,1432.0,221.0,409.2277988,0.0,12,730.0,4574.0,0.906897566,0.989342799,230.6086957,BENIGN,cic,1,0,Normal
13418,2.0,2,229000000.0,1000000.0,229.0,229.0,229.0,0.0,0.0,0,458.0,0.0,1000000.0,0.0,343.5,DrDoS_SNMP,cic,1,1,Attack
80,850442.0,3,13678.76939,8.23101399,0.0,11595.0,1454.125,4097.537534,0.0,4,26.0,11607.0,3.527577424,4.703436566,1661.857143,DDoS,cic,1,1,Attack
80,5055972.0,4,113.9246815,1.582287244,0.0,373.0,64.0,133.9188187,0.0,4,373.0,203.0,0.791143622,0.791143622,72.0,BENIGN,cic,1,0,Normal
46163,3.0,2,294666666.6666667,666666.6666666666,442.0,442.0,442.0,0.0,0.0,0,884.0,0.0,666666.6666666665,0.0,663.0,UDP,cic,1,1,Attack
80,147714.0,3,80886.03653,60.92855112,0.0,4344.0,1194.8,1758.00378,0.0,6,353.0,11595.0,20.30951704,40.61903408,1327.555556,DoS Hulk,cic,1,1,Attack
22,6.731794,30,5422.0,4.307916,0.006534,2.8405,1.423517,1.416983,14.0,16,1818.0,3604.0,1.931135,2.228232,2.847034,Theft,botiot,1,1,Attack
53,60016.0,4,4065.582511,99.97334044,30.0,62.0,39.14285714,15.61440117,0.0,2,120.0,124.0,66.64889363,33.32444681,45.66666667,BENIGN,cic,1,0,Normal
53,229.0,2,2410480.349,17467.24891,74.0,202.0,125.2,70.10848736,0.0,2,148.0,404.0,8733.624454,8733.624454,156.5,BENIGN,cic,1,0,Normal
443,5991374.0,10,821.0136773,2.670505964,0.0,2920.0,289.3529412,768.3463527,0.0,6,380.0,4539.0,1.669066228,1.001439737,307.4375,BENIGN,cic,1,0,Normal
443,117303778.0,16,25.54052436,0.272795988,0.0,517.0,90.78787879,129.5896788,0.0,16,1936.0,1060.0,0.136397994,0.136397994,93.625,BENIGN,cic,1,0,Normal
443,20395872.0,31,2332.481788,3.186919392,0.0,2896.0,720.8030303,877.3781611,0.0,34,2053.0,45520.0,1.519915402,1.66700399,731.8923077,BENIGN,cic,1,0,Normal
22,703.0,3,0.0,5689.900427,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,4267.42532,1422.475107,0.0,PortScan,cic,1,1,Attack
80,148568.0,3,80528.78143,60.57832104,0.0,5792.0,1196.4,1886.023224,0.0,6,369.0,11595.0,20.19277368,40.38554736,1329.333333,DoS Hulk,cic,1,1,Attack
443,3849850.0,1,9.610764056,0.51950076,6.0,31.0,14.33333333,14.43375673,0.0,1,6.0,31.0,0.25975038,0.25975038,21.5,BENIGN,cic,1,0,Normal
53,20686.0,2,11215.31470559799,193.36749492410328,50.0,66.0,56.4,8.763560920082657,0.0,2,100.0,132.0,96.68374746205164,96.68374746205164,70.5,BENIGN,cic,1,0,Normal
53,24206.0,2,19581.92184,165.2482855,30.0,207.0,100.8,96.94689268,0.0,2,60.0,414.0,82.62414277,82.62414277,126.0,BENIGN,cic,1,0,Normal
5631,21.0,1,380952.381,95238.09524,2.0,6.0,3.333333333,2.309401077,0.0,1,2.0,6.0,47619.04762,47619.04762,5.0,PortScan,cic,1,1,Attack
21,77.0,2,181818.1818,51948.05195,0.0,14.0,5.6,7.668115805,0.0,2,14.0,0.0,25974.02597,25974.02597,7.0,FTP-Patator,cic,1,1,Attack
52243,32.0,1,375000.0,62500.0,6.0,6.0,6.0,0.0,0.0,1,6.0,6.0,31250.0,31250.0,9.0,Bot,cic,1,1,Attack
53,180.0,2,1088888.889,22222.22222,41.0,57.0,47.4,8.76356092,0.0,2,82.0,114.0,11111.11111,11111.11111,59.25,BENIGN,cic,1,0,Normal
53,20566.0,2,9724.788485850431,194.49576971700864,42.0,58.0,48.4,8.763560920082657,0.0,2,84.0,116.0,97.24788485850432,97.24788485850432,60.5,BENIGN,cic,1,0,Normal
80.0,14.026152,10,1462.0,0.641659,0.0,1.990258,0.66345,0.938195,6.0,4,696.0,766.0,0.356477,0.249254,1.99035,DoS,botiot,1,1,Attack
53,196.0,2,1336734.694,20408.16327,45.0,86.0,61.4,22.45662486,0.0,2,90.0,172.0,10204.08163,10204.08163,76.75,BENIGN,cic,1,0,Normal
80,144809.0,3,82128.87321,69.0564813,0.0,4344.0,1081.181818,1707.761975,0.0,7,298.0,11595.0,20.71694439,48.33953691,1189.3,DoS Hulk,cic,1,1,Attack
80.0,99.068542,10,1474.0,0.090846,0.0,9.7e-05,2.4e-05,4.2e-05,6.0,4,708.0,766.0,0.05047,0.259902,9.7e-05,DDoS,botiot,1,1,Attack
